,Year,Sex,Party,Constituency_Name,Party_Type_TCPD,Turncoat,Incumbent,Result
0,2019,1,24,11,3,1,1,1
1,2019,1,16,11,3,1,1,0
2,2019,1,7,11,3,1,1,0
3,2019,2,52,11,2,0,0,0
4,2019,1,27,11,0,1,1,0
5,2019,1,11,11,5,1,1,0
6,2019,1,27,11,0,1,1,0
7,2019,1,27,11,0,1,1,0
8,2019,1,27,11,0,1,1,0
9,2019,1,27,11,0,1,1,0
10,2019,1,24,10,3,1,1,1
11,2019,0,16,10,3,1,2,0
12,2019,1,7,10,3,1,1,0
13,2019,1,66,10,1,1,1,0
14,2019,2,52,10,2,0,0,0
15,2019,1,27,10,0,1,1,0
16,2019,0,75,10,5,1,1,0
17,2019,1,27,10,0,1,1,0
18,2019,0,27,10,0,1,1,0
19,2019,1,27,10,0,1,1,0
20,2019,0,27,10,0,1,1,0
21,2019,1,27,10,0,1,1,0
22,2019,0,27,10,0,1,1,0
23,2019,1,65,10,1,1,1,0
24,2019,1,24,33,3,2,1,1
25,2019,1,16,33,3,1,1,0
26,2019,1,7,33,3,1,1,0
27,2019,1,66,33,1,1,1,0
28,2019,2,52,33,2,0,0,0
29,2019,1,48,33,1,1,1,0
30,2019,1,27,33,0,1,1,0
31,2019,1,27,33,0,1,1,0
32,2019,1,27,33,0,1,1,0
33,2019,1,27,33,0,1,1,0
34,2019,1,27,33,0,1,1,0
35,2019,1,15,33,1,1,1,0
36,2019,1,27,33,0,1,1,0
37,2019,1,24,34,3,1,2,1
38,2019,1,12,34,4,1,1,0
39,2019,1,6,34,1,1,1,0
40,2019,1,66,34,1,1,1,0
41,2019,1,27,34,0,1,1,0
42,2019,1,27,34,0,1,1,0
43,2019,1,11,34,5,1,1,0
44,2019,1,27,34,0,1,1,0
45,2019,1,27,34,0,1,1,0
46,2019,2,52,34,2,0,0,0
47,2019,1,27,34,0,1,1,0
48,2019,1,27,34,0,1,1,0
49,2019,0,15,34,1,1,1,0
50,2019,1,27,34,0,1,1,0
51,2019,1,27,34,0,1,1,0
52,2019,1,5,34,1,1,1,0
53,2019,1,27,34,0,1,1,0
54,2019,1,65,34,1,1,1,0
55,2019,1,27,34,0,1,1,0
56,2019,1,27,34,0,1,1,0
57,2019,1,81,34,1,1,1,0
58,2019,1,24,14,3,1,2,1
59,2019,1,16,14,3,1,1,0
60,2019,1,7,14,3,1,1,0
61,2019,2,52,14,2,0,0,0
62,2019,1,11,14,5,1,1,0
63,2019,1,27,14,0,1,1,0
64,2019,1,27,14,0,1,1,0
65,2019,1,75,14,5,1,1,0
66,2019,1,27,14,0,1,1,0
67,2019,1,27,14,0,1,1,0
68,2019,1,27,14,0,1,1,0
69,2019,0,27,14,0,1,1,0
70,2019,1,27,14,0,1,1,0
71,2019,1,27,14,0,1,1,0
72,2019,1,27,14,0,1,1,0
73,2019,1,30,15,4,1,2,1
74,2019,1,16,15,3,1,1,0
75,2019,1,7,15,3,1,1,0
76,2019,1,66,15,1,1,1,0
77,2019,2,52,15,2,0,0,0
78,2019,1,27,15,0,1,1,0
79,2019,1,11,15,5,1,1,0
80,2019,1,27,15,0,1,1,0
81,2019,1,27,15,0,1,1,0
82,2019,1,30,26,4,1,2,1
83,2019,1,27,26,0,1,1,0
84,2019,0,7,26,3,1,1,0
85,2019,1,66,26,1,1,1,0
86,2019,0,27,26,0,1,1,0
87,2019,2,52,26,2,0,0,0
88,2019,1,27,26,0,1,1,0
89,2019,1,27,26,0,1,1,0
90,2019,1,27,26,0,1,1,0
91,2019,1,27,26,0,1,1,0
92,2019,1,27,26,0,1,1,0
93,2019,1,27,26,0,1,1,0
94,2019,0,27,26,0,1,1,0
95,2019,1,24,22,3,1,1,1
96,2019,1,16,22,3,1,2,0
97,2019,1,7,22,3,1,1,0
98,2019,2,52,22,2,0,0,0
99,2019,1,66,22,1,1,1,0
100,2019,1,27,22,0,1,1,0
101,2019,1,11,22,5,1,1,0
102,2019,1,27,22,0,1,1,0
103,2019,1,27,22,0,1,1,0
104,2019,1,27,22,0,1,1,0
105,2019,0,24,2,3,1,1,1
106,2019,1,16,2,3,1,2,0
107,2019,1,6,2,1,1,1,0
108,2019,2,52,2,2,0,0,0
109,2019,1,11,2,5,1,1,0
110,2019,1,27,2,0,1,1,0
111,2019,1,27,2,0,1,1,0
112,2019,1,24,31,3,1,1,1
113,2019,1,12,31,4,1,1,0
114,2019,1,7,31,3,1,1,0
115,2019,2,52,31,2,0,0,0
116,2019,1,11,31,5,1,1,0
117,2019,1,15,31,1,1,1,0
118,2019,1,27,31,0,1,1,0
119,2019,1,27,31,0,1,1,0
120,2019,1,27,31,0,1,1,0
121,2019,1,24,6,3,1,1,1
122,2019,1,16,6,3,1,2,0
123,2019,1,7,6,3,1,1,0
124,2019,2,52,6,2,0,0,0
125,2019,1,66,6,1,1,1,0
126,2019,1,11,6,5,1,1,0
127,2019,1,54,6,4,1,1,0
128,2019,1,27,6,0,1,1,0
129,2019,1,27,6,0,1,1,0
130,2019,0,75,6,5,1,1,0
131,2019,1,44,6,1,1,1,0
132,2019,1,27,6,0,1,1,0
133,2019,1,27,6,0,1,1,0
134,2019,0,27,6,0,1,1,0
135,2019,1,24,8,3,1,1,1
136,2019,1,16,8,3,1,1,0
137,2019,1,7,8,3,1,1,0
138,2019,2,52,8,2,0,0,0
139,2019,1,66,8,1,1,1,0
140,2019,1,11,8,5,1,1,0
141,2019,1,70,8,1,1,1,0
142,2019,1,4,8,1,1,1,0
143,2019,0,27,8,0,1,1,0
144,2019,1,27,8,0,1,1,0
145,2019,1,27,8,0,1,1,0
146,2019,3,27,8,0,1,1,0
147,2019,1,15,8,1,1,1,0
148,2019,1,63,8,1,1,1,0
149,2019,1,24,9,3,1,1,1
150,2019,1,27,9,0,1,2,0
151,2019,1,6,9,1,1,1,0
152,2019,2,52,9,2,0,0,0
153,2019,1,11,9,5,1,1,0
154,2019,0,27,9,0,1,1,0
155,2019,1,79,9,1,1,1,0
156,2019,1,27,9,0,1,1,0
157,2019,1,27,9,0,1,1,0
158,2019,1,41,13,4,1,1,1
159,2019,1,16,13,3,1,1,0
160,2019,1,39,13,4,2,1,0
161,2019,1,11,13,5,1,1,0
162,2019,2,52,13,2,0,0,0
163,2019,1,75,13,5,1,1,0
164,2019,1,27,13,0,1,1,0
165,2019,1,27,13,0,1,1,0
166,2019,1,16,1,3,1,1,1
167,2019,0,24,1,3,1,1,0
168,2019,1,7,1,3,1,1,0
169,2019,2,52,1,2,0,0,0
170,2019,1,66,1,1,1,1,0
171,2019,1,11,1,5,1,1,0
172,2019,1,4,1,1,1,1,0
173,2019,1,54,1,4,1,1,0
174,2019,1,75,1,5,1,1,0
175,2019,1,27,1,0,1,1,0
176,2019,1,27,1,0,1,1,0
177,2019,1,27,1,0,1,1,0
178,2019,1,27,1,0,1,1,0
179,2019,1,24,18,3,1,2,1
180,2019,1,12,18,4,1,1,0
181,2019,1,6,18,1,1,1,0
182,2019,2,52,18,2,0,0,0
183,2019,1,11,18,5,1,1,0
184,2019,1,27,18,0,1,1,0
185,2019,0,27,18,0,1,1,0
186,2019,1,75,18,5,1,1,0
187,2019,1,27,18,0,1,1,0
188,2019,1,27,18,0,1,1,0
189,2019,1,27,18,0,1,1,0
190,2019,1,24,24,3,1,2,1
191,2019,0,16,24,3,1,1,0
192,2019,1,7,24,3,1,1,0
193,2019,1,11,24,5,1,1,0
194,2019,2,52,24,2,0,0,0
195,2019,0,27,24,0,1,1,0
196,2019,1,4,24,1,1,1,0
197,2019,1,75,24,5,1,1,0
198,2019,1,27,24,0,1,1,0
199,2019,1,61,12,4,1,2,1
200,2019,1,16,12,3,1,1,0
201,2019,1,7,12,3,1,1,0
202,2019,2,52,12,2,0,0,0
203,2019,1,27,12,0,1,1,0
204,2019,1,27,12,0,1,1,0
205,2019,0,75,12,5,1,1,0
206,2019,1,27,12,0,1,1,0
207,2019,1,27,12,0,1,1,0
208,2019,1,27,12,0,1,1,0
209,2019,1,24,5,3,1,1,1
210,2019,1,16,5,3,1,2,0
211,2019,0,7,5,3,1,1,0
212,2019,2,52,5,2,0,0,0
213,2019,1,27,5,0,1,1,0
214,2019,1,66,5,1,1,1,0
215,2019,1,11,5,5,1,1,0
216,2019,1,27,5,0,1,1,0
217,2019,0,27,5,0,1,1,0
218,2019,1,27,5,0,1,1,0
219,2019,1,27,5,0,1,1,0
220,2019,1,27,5,0,1,1,0
221,2019,1,27,5,0,1,1,0
222,2019,1,27,5,0,1,1,0
223,2019,1,27,5,0,1,1,0
224,2019,0,27,5,0,1,1,0
225,2019,1,27,5,0,1,1,0
226,2019,1,27,5,0,1,1,0
227,2019,1,27,5,0,1,1,0
228,2019,1,27,5,0,1,1,0
229,2019,1,24,30,3,1,2,1
230,2019,1,7,30,3,1,1,0
231,2019,1,12,30,4,1,1,0
232,2019,2,52,30,2,0,0,0
233,2019,1,27,30,0,1,1,0
234,2019,1,11,30,5,1,1,0
235,2019,1,27,30,0,1,1,0
236,2019,1,55,30,1,1,1,0
237,2019,1,27,30,0,1,1,0
238,2019,1,27,30,0,1,1,0
239,2019,0,75,30,5,1,1,0
240,2019,1,27,30,0,1,1,0
241,2019,1,27,30,0,1,1,0
242,2019,1,27,30,0,1,1,0
243,2019,1,27,30,0,1,1,0
244,2019,1,27,30,0,1,1,0
245,2019,1,27,30,0,1,1,0
246,2019,1,27,30,0,1,1,0
247,2021,1,30,15,4,1,1,1
248,2021,1,16,15,3,1,1,0
249,2021,1,7,15,3,2,1,0
250,2021,1,66,15,1,1,1,0
251,2021,1,27,15,0,1,1,0
252,2021,1,27,15,0,1,1,0
254,2014,1,16,11,3,1,2,1
255,2014,1,24,11,3,1,1,0
256,2014,1,7,11,3,1,1,0
257,2014,1,66,11,1,1,1,0
258,2014,2,52,11,2,0,0,0
259,2014,1,0,11,5,1,1,0
260,2014,1,27,11,0,1,1,0
261,2014,1,11,11,5,1,1,0
262,2014,1,27,11,0,1,1,0
263,2014,1,27,11,0,1,1,0
264,2014,1,27,11,0,1,1,0
265,2014,1,27,11,0,1,1,0
266,2014,1,27,11,0,1,1,0
267,2014,1,27,11,0,1,1,0
268,2014,1,1,11,4,1,1,0
269,2014,0,16,10,3,1,1,1
270,2014,1,24,10,3,1,2,0
271,2014,1,7,10,3,1,1,0
272,2014,1,66,10,1,1,1,0
273,2014,2,52,10,2,0,0,0
274,2014,1,0,10,5,1,1,0
275,2014,1,27,10,0,1,1,0
276,2014,1,27,10,0,1,1,0
277,2014,1,27,10,0,1,1,0
278,2014,1,11,10,5,1,1,0
279,2014,1,15,10,1,1,1,0
280,2014,0,27,10,0,1,1,0
281,2014,1,24,33,3,1,2,1
282,2014,1,16,33,3,1,1,0
283,2014,1,7,33,3,1,1,0
284,2014,1,27,33,0,1,1,0
285,2014,1,66,33,1,1,1,0
286,2014,1,0,33,5,1,1,0
287,2014,2,52,33,2,0,0,0
288,2014,1,27,33,0,1,1,0
289,2014,1,11,33,5,1,1,0
290,2014,1,27,33,0,1,1,0
291,2014,1,27,33,0,1,1,0
292,2014,0,15,33,1,1,1,0
293,2014,1,24,34,3,1,2,1
294,2014,1,12,34,4,1,1,0
295,2014,1,7,34,3,1,1,0
296,2014,1,27,34,0,1,1,0
297,2014,1,66,34,1,1,1,0
298,2014,0,80,34,1,1,1,0
299,2014,2,52,34,2,0,0,0
300,2014,1,0,34,5,1,1,0
301,2014,1,27,34,0,1,1,0
302,2014,1,27,34,0,1,1,0
303,2014,1,27,34,0,1,1,0
304,2014,1,11,34,5,1,1,0
305,2014,1,27,34,0,1,1,0
306,2014,1,15,34,1,1,1,0
307,2014,1,27,34,0,1,1,0
308,2014,1,1,34,4,1,1,0
309,2014,1,24,14,3,1,2,1
310,2014,1,16,14,3,1,1,0
311,2014,1,7,14,3,1,1,0
312,2014,1,0,14,5,1,1,0
313,2014,1,66,14,1,1,1,0
314,2014,1,27,14,0,1,1,0
315,2014,2,52,14,2,0,0,0
316,2014,1,27,14,0,1,1,0
317,2014,1,27,14,0,1,1,0
318,2014,1,27,14,0,1,1,0
319,2014,1,11,14,5,1,1,0
320,2014,1,27,14,0,1,1,0
321,2014,1,27,14,0,1,1,0
322,2014,1,27,14,0,1,1,0
323,2014,1,30,15,4,2,2,1
324,2014,0,16,15,3,1,1,0
325,2014,1,7,15,3,1,1,0
326,2014,1,66,15,1,1,1,0
327,2014,1,80,15,1,1,1,0
328,2014,2,52,15,2,0,0,0
329,2014,1,11,15,5,1,1,0
330,2014,1,27,15,0,1,1,0
331,2014,1,27,15,0,1,1,0
332,2014,1,27,15,0,1,1,0
333,2014,1,27,15,0,1,1,0
334,2014,1,30,26,4,2,2,1
335,2014,1,27,26,0,1,1,0
336,2014,1,7,26,3,1,1,0
337,2014,1,66,26,1,1,1,0
338,2014,1,27,26,0,1,1,0
339,2014,1,0,26,5,1,1,0
340,2014,2,52,26,2,0,0,0
341,2014,1,27,26,0,1,1,0
342,2014,0,27,26,0,1,1,0
343,2014,1,11,26,5,1,1,0
344,2014,1,27,26,0,1,1,0
345,2014,1,27,26,0,1,1,0
346,2014,1,16,22,3,1,2,1
347,2014,1,68,22,1,2,1,0
348,2014,0,7,22,3,1,1,0
349,2014,1,66,22,1,1,1,0
350,2014,2,52,22,2,0,0,0
351,2014,1,80,22,1,1,1,0
352,2014,1,0,22,5,1,1,0
353,2014,1,27,22,0,1,1,0
354,2014,1,67,22,4,1,1,0
355,2014,1,11,22,5,1,1,0
356,2014,1,27,22,0,1,1,0
357,2014,1,27,22,0,1,1,0
358,2014,1,27,22,0,1,1,0
359,2014,1,27,22,0,1,1,0
360,2014,1,1,22,4,1,1,0
361,2014,1,27,22,0,1,1,0
362,2014,1,16,2,3,1,2,1
363,2014,0,24,2,3,1,1,0
364,2014,1,7,2,3,1,1,0
365,2014,2,52,2,2,0,0,0
366,2014,1,66,2,1,1,1,0
367,2014,1,27,2,0,1,1,0
368,2014,0,11,2,5,1,1,0
369,2014,1,27,2,0,1,1,0
370,2014,1,27,2,0,1,1,0
371,2014,1,27,2,0,1,1,0
372,2014,1,27,2,0,1,1,0
373,2014,1,27,2,0,1,1,0
374,2014,1,27,2,0,1,1,0
375,2014,1,12,31,4,1,1,1
376,2014,1,24,31,3,1,2,0
377,2014,1,7,31,3,1,1,0
378,2014,0,0,31,5,1,1,0
379,2014,2,52,31,2,0,0,0
380,2014,0,66,31,1,1,1,0
381,2014,1,27,31,0,1,1,0
382,2014,1,27,31,0,1,1,0
383,2014,1,11,31,5,1,1,0
384,2014,1,27,31,0,1,1,0
385,2014,1,15,31,1,1,1,0
386,2014,1,33,31,4,2,1,0
387,2014,1,27,31,0,1,1,0
388,2014,1,81,31,1,1,1,0
389,2014,1,27,31,0,1,1,0
390,2014,1,27,6,0,1,1,1
391,2014,1,24,6,3,1,2,0
392,2014,1,7,6,3,1,1,0
393,2014,1,0,6,5,1,1,0
394,2014,1,66,6,1,1,1,0
395,2014,1,80,6,1,2,1,0
396,2014,2,52,6,2,0,0,0
397,2014,1,27,6,0,1,1,0
398,2014,1,27,6,0,1,1,0
399,2014,1,11,6,5,1,1,0
400,2014,1,27,6,0,1,1,0
401,2014,1,27,6,0,1,1,0
402,2014,1,67,6,4,1,1,0
403,2014,1,15,6,1,1,1,0
404,2014,1,27,6,0,1,1,0
405,2014,0,1,6,4,1,1,0
406,2014,1,24,8,3,1,2,1
407,2014,1,27,8,0,1,1,0
408,2014,1,7,8,3,1,1,0
409,2014,0,0,8,5,1,1,0
410,2014,1,27,8,0,1,1,0
411,2014,1,66,8,1,1,1,0
412,2014,2,52,8,2,0,0,0
413,2014,1,27,8,0,1,1,0
414,2014,1,71,8,1,1,1,0
415,2014,1,27,8,0,1,1,0
416,2014,1,11,8,5,1,1,0
417,2014,1,33,8,4,1,1,0
418,2014,1,27,8,0,1,1,0
419,2014,1,27,8,0,1,1,0
420,2014,1,27,8,0,1,1,0
421,2014,1,27,8,0,1,1,0
422,2014,1,15,8,1,1,1,0
423,2014,0,27,9,0,1,1,1
424,2014,1,24,9,3,1,1,0
425,2014,1,7,9,3,1,1,0
426,2014,2,52,9,2,0,0,0
427,2014,0,0,9,5,1,1,0
428,2014,1,66,9,1,1,1,0
429,2014,0,27,9,0,1,1,0
430,2014,1,15,9,1,1,1,0
431,2014,0,27,9,0,1,1,0
432,2014,1,11,9,5,1,1,0
433,2014,0,27,9,0,1,1,0
434,2014,1,27,9,0,1,1,0
435,2014,1,27,9,0,1,1,0
436,2014,1,27,9,0,1,1,0
437,2014,1,27,9,0,1,1,0
438,2014,1,27,9,0,1,1,0
439,2014,1,27,9,0,1,1,0
440,2014,1,41,13,4,1,2,1
441,2014,1,32,13,4,1,1,0
442,2014,1,27,13,0,1,1,0
443,2014,1,0,13,5,1,1,0
444,2014,2,52,13,2,0,0,0
445,2014,1,11,13,5,1,1,0
446,2014,1,66,13,1,1,1,0
447,2014,1,74,13,5,1,1,0
448,2014,1,27,13,0,1,1,0
449,2014,1,27,13,0,1,1,0
450,2014,1,15,13,1,1,1,0
451,2014,1,27,13,0,1,1,0
452,2014,1,24,1,3,1,2,1
453,2014,1,16,1,3,1,1,0
454,2014,1,62,1,1,1,1,0
455,2014,2,52,1,2,0,0,0
456,2014,1,66,1,1,1,1,0
457,2014,1,0,1,5,1,1,0
458,2014,0,74,1,5,1,1,0
459,2014,1,11,1,5,1,1,0
460,2014,1,27,1,0,1,1,0
461,2014,1,27,1,0,1,1,0
462,2014,1,27,1,0,1,1,0
463,2014,1,27,1,0,1,1,0
464,2014,1,27,1,0,1,1,0
465,2014,1,27,1,0,1,1,0
466,2014,1,24,18,3,1,2,1
467,2014,1,12,18,4,1,1,0
468,2014,1,7,18,3,1,1,0
469,2014,2,52,18,2,0,0,0
470,2014,1,66,18,1,1,1,0
471,2014,1,0,18,5,1,1,0
472,2014,0,74,18,5,1,1,0
473,2014,1,11,18,5,1,1,0
474,2014,1,27,18,0,1,1,0
475,2014,1,27,18,0,1,1,0
476,2014,1,24,24,3,1,2,1
477,2014,1,27,24,0,1,1,0
478,2014,1,7,24,3,1,1,0
479,2014,2,52,24,2,0,0,0
480,2014,1,27,24,0,1,1,0
481,2014,1,66,24,1,1,1,0
482,2014,0,11,24,5,1,1,0
483,2014,1,27,24,0,1,1,0
484,2014,0,74,24,5,1,1,0
485,2014,0,1,24,4,1,1,0
486,2014,1,27,24,0,1,1,0
487,2014,1,27,24,0,1,1,0
488,2014,1,27,24,0,1,1,0
489,2014,1,27,24,0,1,1,0
490,2014,1,69,24,1,1,1,0
491,2014,0,27,24,0,1,1,0
492,2014,1,27,24,0,1,1,0
493,2014,1,61,12,4,1,1,1
494,2014,1,16,12,3,1,1,0
495,2014,1,7,12,3,1,1,0
496,2014,1,66,12,1,1,1,0
497,2014,2,52,12,2,0,0,0
498,2014,1,11,12,5,1,1,0
499,2014,1,27,12,0,1,1,0
500,2014,1,27,12,0,1,1,0
501,2014,1,27,12,0,1,1,0
502,2014,1,27,12,0,1,1,0
503,2014,1,27,12,0,1,1,0
504,2014,1,27,12,0,1,1,0
505,2014,1,16,5,3,1,2,1
506,2014,0,24,5,3,1,1,0
507,2014,0,7,5,3,1,1,0
508,2014,1,66,5,1,1,1,0
509,2014,1,11,5,5,1,1,0
510,2014,2,52,5,2,0,0,0
511,2014,1,67,5,4,1,1,0
512,2014,0,80,5,1,1,1,0
513,2014,1,27,5,0,1,1,0
514,2014,1,27,5,0,1,1,0
515,2014,1,27,5,0,1,1,0
516,2014,1,27,5,0,1,1,0
517,2014,1,27,5,0,1,1,0
518,2014,1,60,5,4,1,1,0
519,2014,1,27,5,0,1,1,0
520,2014,1,27,5,0,1,1,0
521,2014,1,33,5,4,1,1,0
522,2014,1,24,30,3,1,2,1
523,2014,1,7,30,3,1,1,0
524,2014,1,12,30,4,1,1,0
525,2014,1,0,30,5,1,1,0
526,2014,1,66,30,1,1,1,0
527,2014,1,27,30,0,1,1,0
528,2014,2,52,30,2,0,0,0
529,2014,1,11,30,5,1,1,0
530,2014,1,27,30,0,1,1,0
531,2014,1,27,30,0,1,1,0
532,2014,0,27,30,0,1,1,0
533,2014,1,27,30,0,1,1,0
534,2014,1,74,30,5,1,1,0
535,2014,1,27,30,0,1,1,0
536,2014,1,67,30,4,1,1,0
537,2014,1,27,30,0,1,1,0
538,2014,1,27,30,0,1,1,0
539,2014,1,27,30,0,1,1,0
540,2014,1,71,30,1,1,1,0
541,2014,0,59,30,5,1,1,0
542,2014,1,60,30,4,1,1,0
543,2017,1,30,16,4,1,1,1
544,2017,2,14,16,3,1,1,0
545,2017,1,7,16,3,1,1,0
546,2017,2,27,16,0,1,1,0
547,2017,2,27,16,0,1,1,0
548,2017,2,27,16,0,1,1,0
549,2017,2,27,16,0,1,1,0
550,2017,2,27,16,0,1,1,0
551,2017,2,27,16,0,1,1,0
552,2009,1,16,11,3,1,2,1
553,2009,0,24,11,3,1,1,0
554,2009,1,7,11,3,1,1,0
555,2009,0,11,11,5,1,1,0
556,2009,1,27,11,0,1,1,0
557,2009,1,27,11,0,1,1,0
558,2009,1,27,11,0,1,1,0
559,2009,1,24,10,3,1,1,1
560,2009,1,16,10,3,1,1,0
561,2009,1,7,10,3,1,1,0
562,2009,1,27,10,0,1,1,0
563,2009,1,78,10,1,1,1,0
564,2009,1,27,10,0,1,1,0
565,2009,1,27,10,0,1,1,0
566,2009,1,11,10,5,1,1,0
567,2009,1,27,10,0,1,1,0
568,2009,1,24,33,3,1,1,1
569,2009,0,16,33,3,1,2,0
570,2009,1,7,33,3,1,1,0
571,2009,1,27,33,0,1,1,0
572,2009,1,11,33,5,1,1,0
573,2009,0,27,33,0,1,1,0
574,2009,0,27,33,0,1,1,0
575,2009,1,27,33,0,1,1,0
576,2009,1,24,34,3,1,1,1
577,2009,1,12,34,4,1,1,0
578,2009,1,51,34,5,2,1,0
579,2009,1,7,34,3,1,1,0
580,2009,1,27,34,0,1,1,0
581,2009,1,27,34,0,1,1,0
582,2009,1,27,34,0,1,1,0
583,2009,1,27,34,0,1,1,0
584,2009,1,11,34,5,1,1,0
585,2009,1,27,34,0,1,1,0
586,2009,1,27,34,0,1,1,0
587,2009,1,27,34,0,1,1,0
588,2009,1,27,34,0,1,1,0
589,2009,1,24,14,3,1,1,1
590,2009,1,16,14,3,1,1,0
591,2009,1,7,14,3,1,1,0
592,2009,1,27,14,0,1,1,0
593,2009,1,11,14,5,1,1,0
594,2009,1,27,14,0,1,1,0
595,2009,1,27,14,0,1,1,0
596,2009,1,27,14,0,1,1,0
597,2009,1,27,14,0,1,1,0
598,2009,1,27,14,0,1,1,0
599,2009,1,27,14,0,1,1,0
600,2009,1,27,14,0,1,1,0
601,2009,1,27,14,0,1,1,0
602,2009,1,27,14,0,1,1,0
603,2009,1,27,14,0,1,1,0
604,2009,1,27,14,0,1,1,0
605,2009,1,47,15,4,1,2,1
606,2009,1,16,15,3,1,2,0
607,2009,1,7,15,3,1,1,0
